Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Simon,Philip,P., ,9,30,1962,Pittsburgh,PA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,George W. Bush,Republican,Well Qualified,,2003-01-29,2003-01-29,2003-03-12,Reported (favorably),2003-03-20,Voice,  ,2003-03-27,2003-03-27,,,,University of Iowa,B.A.,1984-01-01,Indiana University Maurer School of Law,J.D.,1987-01-01,,,,,,,,,,1962-09-30,1677-09-30,Philip P. Simon,43,TX,7,N.D. Ind.,07 - IN-N,IN,,,,,,,07-IN-N-04,"['Nominated to U.S. Court of Appeals for the Seventh Circuit, September 26, 2008']",[],57 days 00:00:00.000000000,,,40.332108119947705,40.332108119947705
Moody,James,Tyne, ,9,30,1938,LaCenter,KY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,Ronald Reagan,Republican,Qualified,,1981-12-04,1981-12-04,1982-01-27,Reported (favorably),1982-02-02,Voice,  ,1982-02-08,1982-02-09,2003-06-17,,,Indiana University,A.B.,1960-01-01,Indiana University School of Law -- Bloomington (now Maurer School of Law),LL.B.,1963-01-01,,,,,,,,,,1938-09-30,1677-09-30,James Tyne Moody,40,CA,7,N.D. Ind.,07 - IN-N,IN,,,,,2003-06-17,5863 days 01:27:23.045008000,07-IN-N-01,,,66 days 00:00:00.000000000,7798 days 00:00:00.000000000,,43.179531407215755,43.179531407215755
Lee,William,Charles, ,9,30,1938,Fort Wayne,IN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,Ronald Reagan,Republican,Well Qualified,,1981-07-01,1981-07-02,1981-07-14,Reported (favorably),1981-07-21,Voice,  ,1981-07-27,1981-07-28,2003-02-03,,,Yale University,A.B.,1959-01-01,University of Chicago Law School,J.D.,1962-01-01,,,,,,,,,,1938-09-30,1677-09-30,William Charles Lee,40,CA,7,N.D. Ind.,07 - IN-N,IN,,,,,2003-02-03,5997 days 01:27:23.045008000,07-IN-N-04,,,26 days 00:00:00.000000000,7860 days 00:00:00.000000000,,42.752417914125544,42.752417914125544
Miller,Robert,Lowell,Jr.,9,30,1950,South Bend,IN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,Ronald Reagan,Republican,Qualified,,1985-10-23,1985-10-23,1985-11-14,Reported (favorably),1985-12-05,Voice,  ,1985-12-16,1985-12-17,2016-01-11,,,Northwestern University,B.A.,1972-01-01,Indiana University School of Law -- Indianapolis (now McKinney School of Law),J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,"Robert Lowell Miller, Jr.",40,CA,7,N.D. Ind.,07 - IN-N,IN,07 - IN-N,Senior,469.0,0.0,2016-01-11,1272 days 01:27:23.045008000,07-IN-N-05,,,54 days 00:00:00.000000000,10982 days 00:00:00.000000000,,35.064375038501815,35.064375038501815
DeGuilio,Jon,Ernest, ,9,30,1955,Hammond,IN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,Barack Obama,Democratic,Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-04,Voice,  ,2010-05-11,2010-05-13,,,,University of Notre Dame,B.A.,1977-01-01,Valparaiso University Law School,J.D.,1981-01-01,,,,,,,,,,1955-09-30,1677-09-30,Jon Ernest DeGuilio,44,IL,7,N.D. Ind.,07 - IN-N,IN,,,,,,,07-IN-N-02,,,111 days 00:00:00.000000000,,,54.30912339062404,54.30912339062404
Brady,Holly,Ann,,9,30,1969,Fort Wayne,IN,9,30,1677,,,Female,White,U.S. District Court,U.S. District Court for the Northern District of Indiana,Judge,Donald J. Trump,Republican,Qualified,,2019-01-23,2019-01-23,,Reported (favorably),2019-02-07,Roll Call, 56/42,2019-04-10,2019-04-16,,,,Indiana University,"B.A., Certificate of Business Studies",1991-01-01,Valparaiso University Law School,J.D.,1994-01-01,Indiana University McKinney School of Law,Civil Mediator Certificate,2013-01-01,,,,,,,1969-09-30,1677-09-30,,45,NY,7,N.D. Ind.,07 - IN-N,IN,,,,,,,07-IN-N-03,"['Nominated to U.S. District Court for the Northern District of Indiana, April 10, 2018']",[],77 days 00:00:00.000000000,,,49.315181009877,49.315181009877
Lawrence,William,T., ,9,30,1947,Indianapolis,IN,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,George W. Bush,Republican,Well Qualified,,2008-02-14,2008-02-14,2008-05-01,Reported (favorably),2008-05-22,Roll Call, 97/0,2008-06-26,2008-06-30,2018-07-01,,,Indiana University,B.S.,1970-01-01,Indiana University School of Law -- Indianapolis (now McKinney School of Law),J.D.,1973-01-01,,,,,,,,,,1947-09-30,1677-09-30,William T. Lawrence,43,TX,7,S.D. Ind.,07 - IN-S,IN,,,,,2018-07-01,370 days 01:27:23.045008000,07-IN-S-04,,,133 days 00:00:00.000000000,3653 days 00:00:00.000000000,,60.376325318110574,60.376325318110574
Barker,Sarah,Evans, ,9,30,1943,Mishawaka,IN,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Ronald Reagan,Republican,Well Qualified,,1984-02-14,1984-02-15,1984-03-07,Reported (favorably),1984-03-08,Voice,  ,1984-03-13,1984-03-14,2014-06-30,,,Indiana University,B.S.,1965-01-01,"AmeriUniversity, Washington College of Law",J.D.,1969-01-01,,,,,,,,,,1943-09-30,1677-09-30,Sarah Evans Barker,40,CA,7,S.D. Ind.,07 - IN-S,IN,,,,,2014-06-30,1832 days 01:27:23.045008000,07-IN-S-02,,,28 days 00:00:00.000000000,11065 days 00:00:00.000000000,,40.37591463205952,40.37591463205952
Young,Richard,L., ,9,30,1953,Davenport,IA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,William J. Clinton,Democratic,Well Qualified,,1997-07-15,1997-07-15,1998-02-04,Reported (favorably),1998-02-12,Roll Call, 81/0,1998-03-02,1998-03-06,,,,Drake University,B.A.,1975-01-01,George Mason University School of Law (now Antonin Scalia Law School),J.D.,1980-01-01,,,,,,,,,,1953-09-30,1677-09-30,Richard L. Young,42,AK,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-05,,,230 days 00:00:00.000000000,,,43.79008466977419,43.79008466977419
Magnus-Stinson,Jane,Elizabeth, ,9,30,1958,LaCrosse,WI,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Barack Obama,Democratic,Well Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-11,Voice,  ,2010-06-07,2010-06-09,,,,Butler University,B.A.,1979-01-01,Indiana University School of Law -- Indianapolis (now McKinney School of Law),J.D.,1983-01-01,,,,,,,,,,1958-09-30,1677-09-30,Jane Elizabeth Magnus-Stinson,44,IL,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-01,,,138 days 00:00:00.000000000,,,51.30837731096463,51.30837731096463
Pratt,Tanya,Walton, ,9,30,1959,Indianapolis,IN,9,30,1677, , ,Female,AfriAmerican,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Barack Obama,Democratic,Well Qualified,,2010-01-20,2010-01-20,2010-02-11,Reported (favorably),2010-03-04,Roll Call, 95/0,2010-06-15,2010-06-15,,,,Spelman College,B.A.,1981-01-01,Howard University School of Law,J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,Tanya Walton Pratt,44,IL,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-03,,,146 days 00:00:00.000000000,,,50.30904125341383,50.30904125341383
Sweeney,James,Russell,II,9,30,1961,Indianapolis,IN,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Donald J. Trump,Republican,Well Qualified,,2017-11-01,2017-11-01,2018-01-10,Reported (favorably),2018-02-08,Voice,,2018-08-28,2018-09-13,,,,U.S. Naval Academy,B.S.,1983-01-01,Notre Dame Law School,J.D.,1996-01-01,,,,,,,,,,1961-09-30,1677-09-30,"James Russell Sweeney, II",45,NY,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-02,,,300 days 00:00:00.000000000,,,56.088762945166565,56.088762945166565
Hanlon,James,Patrick,,9,30,1970,Evanston,IL,9,30,1677,,,Male,White,U.S. District Court,U.S. District Court for the Southern District of Indiana,Judge,Donald J. Trump,Republican,Well Qualified,,2018-04-12,2018-04-12,2018-06-06,Reported (favorably),2018-06-28,Voice,,2018-10-11,2018-11-05,,,,DePauw University,B.A.,1992-01-01,Valparaiso University Law School,J.D.,1996-01-01,,,,,,,,,,1970-09-30,1677-09-30,,45,NY,7,S.D. Ind.,07 - IN-S,IN,,,,,,,07-IN-S-04,,,182 days 00:00:00.000000000,,,47.53280354832748,47.53280354832748
Anderson,Percy, , ,9,30,1948,Long Beach,CA,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-04-11,Reported (favorably),2002-04-18,Roll Call, 99/0,2002-04-25,2002-05-01,,,,"University of California, Los Angeles",A.B.,1970-01-01,"University of California, Los Angeles, School of Law",J.D.,1975-01-01,,,,,,,,,,1948-09-30,1677-09-30,Percy Anderson,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-03,"['Nominated to U.S. District Court for the Central District of California, March 20, 1992']",[],92 days 00:00:00.000000000,,,53.31526314708721,53.31526314708721
Fairbank,Valerie,Baker, ,9,30,1949,Minneapolis,MN,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,,Reported (favorably),2007-01-25,Voice,  ,2007-02-01,2007-02-16,2012-03-01,,,"University of California, Santa Barbara",B.A.,1971-01-01,"University of California, Santa Barbara",M.A.,1972-01-01,"University of California, Los Angeles, School of Law",J.D.,1975-01-01,,,,,,,1949-09-30,1677-09-30,Valerie Baker Fairbank,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,2012-03-01,2683 days 01:27:23.045008000,09-CA-C-04,"['Nominated to U.S. District Court for the Central District of California, May 4, 2006']",[],23 days 00:00:00.000000000,1840 days 00:00:00.000000000,,57.27701458619958,57.27701458619958
Wu,George,H., ,9,30,1950,New York,NY,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-02-06,Reported (favorably),2007-03-01,Roll Call, 95/0,2007-03-27,2007-04-17,,,,Pomona College,B.A.,1972-01-01,University of Chicago Law School,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,George H. Wu,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-05,"['Nominated to U.S. District Court for the Central District of California, September 5, 2006']",[],77 days 00:00:00.000000000,,,56.27767852864878,56.27767852864878
Carney,Cormac,J., ,9,30,1959,Detroit,MI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Qualified,,2003-01-07,2003-01-07,2003-03-12,Reported (favorably),2003-03-20,Roll Call, 80/0,2003-04-07,2003-04-09,,,,"University of California, Los Angeles",B.A.,1983-01-01,Harvard Law School,J.D.,1987-01-01,,,,,,,,,,1959-09-30,1677-09-30,Cormac J. Carney,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-06,"['Nominated to U.S. District Court for the Central District of California, October 10, 2002']",[],90 days 00:00:00.000000000,,,43.27262024545336,43.27262024545336
Walter,John,F., ,9,30,1944,Buffalo,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-01-23,2002-01-23,2002-04-11,Reported (favorably),2002-04-18,Roll Call, 99/0,2002-04-25,2002-05-01,,,,Loyola University of Los Angeles (now Loyola Marymount University),B.A.,1966-01-01,"Loyola Law School, Los Angeles, California",J.D.,1969-01-01,,,,,,,,,,1944-09-30,1677-09-30,John F. Walter,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-13,"['Nominated to U.S. District Court for the Central District of California, March 20, 1992']",[],92 days 00:00:00.000000000,,,57.31534528429742,57.31534528429742
Gutierrez,Philip,S., ,9,30,1959,Los Angeles,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-01-25,Reported (favorably),2007-01-29,Roll Call, 97/0,2007-01-30,2007-02-16,,,,University of Notre Dame,B.A.,1981-01-01,"University of California, Los Angeles, School of Law",J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,Philip S. Gutierrez,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-17,"['Nominated to U.S. District Court for the Central District of California, April 24, 2006']",[],21 days 00:00:00.000000000,,,47.27817819667755,47.27817819667755
Klausner,Robert,Gary, ,9,30,1941,Los Angeles,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2002-07-18,2002-07-18,2002-10-07,Reported (favorably),2002-10-08,Voice,  ,2002-11-14,2002-11-15,,,,University of Notre Dame,B.A.,1963-01-01,University of Notre Dame,B.S.,1964-01-01,"Loyola Law School, Los Angeles, California",J.D.,1967-01-01,,,,,,,1941-09-30,1677-09-30,Robert Gary Klausner,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-18,,,119 days 00:00:00.000000000,,,60.7979629971868,60.7979629971868
Wright,Otis,D.,II,9,30,1944,Tuskegee,AL,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Qualified,,2007-01-09,2007-01-09,2007-02-06,Reported (favorably),2007-03-01,Voice,  ,2007-03-15,2007-04-16,,,,"California State University, Los Angeles",B.A.,1976-01-01,Southwestern University School of Law,J.D.,1980-01-01,,,,,,,,,,1944-09-30,1677-09-30,"Otis D. Wright, II",43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-19,"['Nominated to U.S. District Court for the Central District of California, September 5, 2006']",[],65 days 00:00:00.000000000,,,62.2764327809606,62.2764327809606
Selna,James,V., ,9,30,1945,San Jose,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-01-29,2003-01-29,2003-03-12,Reported (favorably),2003-03-20,Roll Call, 97/0,2003-03-27,2003-03-27,,,,Stanford University,A.B.,1967-01-01,Stanford Law School,J.D.,1970-01-01,,,,,,,,,,1945-09-30,1677-09-30,James V. Selna,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-21,,,57 days 00:00:00.000000000,,,57.33177272633935,57.33177272633935
Guilford,Andrew,J., ,9,30,1950,Santa Monica,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2006-01-25,2006-01-25,2006-05-24,Reported (favorably),2006-06-08,Roll Call, 93/0,2006-06-22,2006-06-26,,,,"University of California, Los Angeles",A.B.,1972-01-01,"University of California, Los Angeles, School of Law",J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Andrew J. Guilford,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-22,,,148 days 00:00:00.000000000,,,55.322148983209786,55.322148983209786
Otero,S.,James, ,9,30,1951,Los Angeles,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-01-07,2003-01-07,2003-01-29,Reported (favorably),2003-02-06,Roll Call, 94/0,2003-02-10,2003-02-12,2018-12-30,,,"California State University, Northridge",B.A.,1973-01-01,Stanford Law School,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,S. James Otero,43,TX,9,C.D. Cal.,09 - CA-C,CA,09 - CA-C,Senior,650.0,0.0,2018-12-30,188 days 01:27:23.045008000,09-CA-C-25,"['Nominated to U.S. District Court for the Central District of California, July 18, 2002']",[],34 days 00:00:00.000000000,5800 days 00:00:00.000000000,,51.27278451987378,51.27278451987378
Fischer,Dale,S., ,9,30,1951,Orange,NJ,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,George W. Bush,Republican,Well Qualified,,2003-05-01,2003-05-01,2003-10-15,Reported (favorably),2003-10-23,Roll Call, 86/0,2003-10-27,2003-11-05,,,,University of South Florida,B.A.,1977-01-01,Harvard Law School,J.D.,1980-01-01,,,,,,,,,,1951-09-30,1677-09-30,Dale S. Fischer,43,TX,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-28,,,179 days 00:00:00.000000000,,,51.58490591867047,51.58490591867047
Lew,Ronald,S. W., ,9,30,1941,Los Angeles,CA,9,30,1677, , ,Male,Asian American,U.S. District Court,U.S. District Court for the Central District of California,Judge,Ronald Reagan,Republican,Qualified,,1987-02-02,1987-02-02,1987-04-07,Reported (favorably),1987-05-01,Voice,  ,1987-05-07,1987-05-07,2006-09-19,,,Loyola University of Los Angeles (now Loyola Marymount University),B.A.,1964-01-01,Southwestern University School of Law,J.D.,1971-01-01,,,,,,,,,,1941-09-30,1677-09-30,Ronald S. W. Lew,40,CA,9,C.D. Cal.,09 - CA-C,CA,,,,,2006-09-19,4673 days 01:27:23.045008000,09-CA-C-05,,,94 days 00:00:00.000000000,7075 days 00:00:00.000000000,,45.34247794273667,45.34247794273667
Keller,William,Duffy, ,9,30,1934,Los Angeles,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1984-09-11,1984-09-11,1984-09-19,Reported (favorably),1984-09-28,Voice,  ,1984-10-03,1984-10-04,1999-10-29,,,"University of California, Berkeley",B.S.,1956-01-01,"University of California, Los Angeles, School of Law",LL.B.,1960-01-01,,,,,,,,,,1934-09-30,1677-09-30,William Duffy Keller,40,CA,9,C.D. Cal.,09 - CA-C,CA,,,,,1999-10-29,7190 days 01:27:23.045008000,09-CA-C-18,,,22 days 00:00:00.000000000,5503 days 00:00:00.000000000,,49.95037543549833,49.95037543549833
Wilson,Stephen,Victor, ,9,30,1941,New York,NY,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,Ronald Reagan,Republican,Well Qualified,,1985-09-09,1985-09-09,1985-09-18,Reported (favorably),1985-09-19,Voice,  ,1985-10-16,1985-10-17,,,,Lehigh University,B.A.,1963-01-01,Brooklyn Law School,J.D.,1967-01-01,George Washington University Law School,LL.M.,1973-01-01,,,,,,,1941-09-30,1677-09-30,Stephen Victor Wilson,40,CA,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-20,,,37 days 00:00:00.000000000,,,43.943407462165545,43.943407462165545
Snyder,Christina,A., ,9,30,1947,Los Angeles,CA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,William J. Clinton,Democratic,Qualified,,1997-01-07,1997-01-07,1997-07-22,Reported (favorably),1997-09-18,Roll Call, 93/6,1997-11-07,1997-11-10,2016-11-23,,,Pomona College,B.A.,1969-01-01,Stanford Law School,J.D.,1972-01-01,,,,,,,,,,1947-09-30,1677-09-30,Christina A. Snyder,42,AK,9,C.D. Cal.,09 - CA-C,CA,09 - CA-C,Senior,650.0,0.0,2016-11-23,955 days 01:27:23.045008000,09-CA-C-01,"['Nominated to U.S. District Court for the Central District of California, May 15, 1996']",[],304 days 00:00:00.000000000,6953 days 00:00:00.000000000,,49.27411240477217,49.27411240477217
Pregerson,Dean,D., ,9,30,1951,Los Angeles,CA,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,William J. Clinton,Democratic,Qualified,,1996-01-26,1996-01-26,1996-05-02,Reported (favorably),1996-05-09,Voice,  ,1996-07-24,1996-08-01,2016-01-28,,,"University of California, Los Angeles",B.A.,1972-01-01,"University of California, Davis, School of Law",J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Dean D. Pregerson,42,AK,9,C.D. Cal.,09 - CA-C,CA,09 - CA-C,Senior,650.0,0.0,2016-01-28,1255 days 01:27:23.045008000,09-CA-C-11,,,180 days 00:00:00.000000000,7119 days 00:00:00.000000000,,44.32397653613695,44.32397653613695
Phillips,Virginia,A., ,9,30,1957,Orange,CA,9,30,1677, , ,Female,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,William J. Clinton,Democratic,Well Qualified,,1999-01-26,1999-01-26,1999-10-26,Reported (favorably),1999-11-04,Voice,  ,1999-11-10,1999-11-15,,,,"University of California, Riverside",B.A.,1979-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1982-01-01,,,,,,,,,,1957-09-30,1677-09-30,Virginia A. Phillips,42,AK,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-15,"['Nominated to U.S. District Court for the Central District of California, May 11, 1998']",[],288 days 00:00:00.000000000,,,41.323230456477546,41.323230456477546
Carter,David,O., ,9,30,1944,Providence,RI,9,30,1677, , ,Male,White,U.S. District Court,U.S. District Court for the Central District of California,Judge,William J. Clinton,Democratic,Qualified,,1998-06-25,1998-06-25,1998-10-01,Reported (favorably),1998-10-08,Voice,  ,1998-10-21,1998-10-22,,,,"University of California, Los Angeles",B.A.,1967-01-01,"University of California, Los Angeles, School of Law",J.D.,1972-01-01,,,,,,,,,,1944-09-30,1677-09-30,David O. Carter,42,AK,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-16,,,118 days 00:00:00.000000000,,,53.734162919156454,53.734162919156454
Birotte,Andre, ,Jr.,9,30,1966,Newark,NJ,9,30,1677, , ,Male,AfriAmerican,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Well Qualified,,2014-04-03,2014-04-03,2014-05-20,Reported (favorably),2014-06-19,Roll Call, 100/0,2014-07-22,2014-08-08,,,,Tufts University,B.S.,1987-01-01,Pepperdine University School of Law,J.D.,1991-01-01,,,,,,,,,,1966-09-30,1677-09-30,"Andre Birotte, Jr.",44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-02,,,110 days 00:00:00.000000000,,,47.50816238526458,47.50816238526458
Olguin,Fernando,Manzano, ,9,30,1961,Los Angeles,CA,9,30,1677, , ,Male,Hispanic,U.S. District Court,U.S. District Court for the Central District of California,Judge,Barack Obama,Democratic,Qualified,,2012-05-14,2012-05-14,2012-06-27,Reported (favorably),2012-07-19,Voice,  ,2012-12-17,2013-01-16,,,,Harvard University,B.A.,1985-01-01,"University of California, Berkeley",M.A.,1989-01-01,"University of California, Berkeley, Boalt Hall School of Law",J.D.,1989-01-01,,,,,,,1961-09-30,1677-09-30,Fernando Manzano Olguin,44,IL,9,C.D. Cal.,09 - CA-C,CA,,,,,,,09-CA-C-07,,,217 days 00:00:00.000000000,,,50.621162652210515,50.621162652210515
